
bronson_pext_bst_occ,190,200000,25,25,347,120600,2427496304,80916543,1213706465,1213817765,80917474,4855020534,161834017,
sigouin_int_bst_kcas,24,2000000,25,25,752,1001001,284085871,9469529,142053084,142044172,9469908,568183127,18939437,
sigouin_int_bst_kcas,48,2000000,25,25,564,1000714,414519120,13817304,207293647,207289810,13819448,829102577,27636752,
sigouin_int_bst_kcas,96,2000000,25,25,570,1000468,691272191,23042406,345674990,345631180,23043539,1382578361,46085945,
sigouin_int_bst_kcas,144,2000000,25,25,352,998484,917856444,30595214,458949136,458958766,30596930,1835764346,61192144,
sigouin_int_bst_kcas,190,2000000,25,25,326,998640,1120331934,37344397,560120479,560170611,37343036,2240623024,74687434,
sigouin_int_bst_kcas_unbalanced,24,2000000,25,25,548,1000641,351822833,11727427,175939045,175948494,11729584,703710372,23457012,
sigouin_int_bst_kcas_unbalanced,48,2000000,25,25,559,999495,500654715,16688490,250351727,250334942,16689555,1001341384,33378046,
sigouin_int_bst_kcas_unbalanced,96,2000000,25,25,360,1000224,875615512,29187183,437797955,437830602,29187618,1751244069,58374802,
sigouin_int_bst_kcas_unbalanced,144,2000000,25,25,396,999972,1163610010,38787000,581803122,581825078,38787606,2327238210,77574607,
sigouin_int_bst_kcas_unbalanced,190,2000000,25,25,401,999995,1395653373,46521779,697884833,697879337,46525472,2791417543,93047251,
bronson_pext_bst_occ,24,2000000,25,25,752,1206215,364731372,12157712,182393392,182380917,12159143,729505681,24316856,
bronson_pext_bst_occ,48,2000000,25,25,350,1206686,636473402,21215780,318233705,318230283,21215466,1272937390,42431246,
bronson_pext_bst_occ,96,2000000,25,25,361,1207604,1147591515,38253050,573815359,573772091,38252915,2295178965,76505965,
bronson_pext_bst_occ,144,2000000,25,25,382,1205525,1592763464,53092115,796378258,796415769,53093134,3185557491,106185249,
bronson_pext_bst_occ,190,2000000,25,25,355,1207500,1976645626,65888187,988312776,988309016,65887393,3953267418,131775580,
sigouin_int_bst_kcas,24,20000,40,40,348,9901,136148601,4538286,272283702,272314188,18153263,680746491,22691549,
sigouin_int_bst_kcas,48,20000,40,40,356,10010,167963208,5598773,335928761,335870586,22393311,839762555,27992085,
sigouin_int_bst_kcas,96,20000,40,40,367,10142,182991998,6099733,365999708,365995305,24399833,914987011,30499567,
sigouin_int_bst_kcas,144,20000,40,40,369,10066,187593002,6253100,375211952,375200117,25013735,938005071,31266835,
